,0
3629,22.796566
3630,25.240082
3631,32.173817
3632,30.15762
3633,44.318733
3634,31.912739
3635,42.318634
3636,33.623554
3637,24.015938
3638,36.990963
3639,34.382225
3640,26.596985
3641,43.327984
3642,26.596985
3643,42.877766
3644,26.736406
3645,34.73879
3646,24.467041
3647,30.241692
3648,24.467041
3649,24.467041
3650,36.99796
3651,24.015938
3652,32.314255
3653,41.273224
3654,23.61026
3655,26.596985
3656,32.34727
3657,24.015938
3658,24.015938
3659,33.17359
3660,64.16426
3661,26.859715
3662,20.691
3663,39.619507
3664,24.467041
3665,29.900082
3666,36.341602
3667,32.34727
3668,24.467041
3669,31.837587
3670,26.12404
3671,20.691
3672,25.466816
3673,31.91217
3674,32.34727
3675,24.467041
3676,34.094845
3677,37.409794
3678,40.019886
3679,25.466816
3680,21.554422
3681,29.900082
3682,20.691
3683,29.900082
3684,31.896166
3685,24.015938
3686,36.59678
3687,22.275372
3688,24.015938
3689,36.92834
3690,34.098713
3691,36.346004
3692,29.900082
3693,36.926655
3694,34.287685
3695,29.900082
3696,35.814495
3697,24.015938
3698,24.015938
3699,24.015938
3700,26.859715
3701,36.50546
3702,24.015938
3703,32.53771
3704,56.899567
3705,25.466816
3706,34.62333
3707,24.015938
3708,33.842236
3709,36.14567
3710,36.570087
3711,22.162027
3712,36.50546
3713,29.900082
3714,25.466816
3715,31.91217
3716,39.798344
3717,24.015938
3718,35.098488
3719,31.91217
3720,27.177649
3721,27.177649
3722,26.859715
3723,23.067646
3724,24.015938
3725,23.61026
3726,24.467041
3727,46.498863
3728,32.26665
3729,24.015938
3730,35.098488
3731,24.467041
3732,27.177649
3733,18.675179
3734,20.290483
3735,32.288692
3736,26.859715
3737,33.623554
3738,49.89733
3739,25.466816
3740,30.982122
3741,26.859715
3742,39.798344
3743,32.675262
3744,31.91217
3745,41.85844
3746,43.492195
3747,24.467041
3748,29.900082
3749,39.060043
3750,40.520477
3751,24.467041
3752,25.466816
3753,34.62333
3754,24.015938
3755,27.430819
3756,24.015938
3757,21.554422
3758,32.173817
3759,25.466816
3760,32.86822
3761,33.090347
3762,28.495304
3763,36.431156
3764,34.098713
3765,25.50281
3766,31.817144
3767,38.372982
3768,20.691
3769,24.467041
3770,40.141926
3771,33.68415
3772,24.015938
3773,35.073875
3774,33.683353
3775,34.30376
3776,24.015938
3777,22.041618
3778,27.177649
3779,25.466816
3780,24.467041
3781,24.015938
3782,35.13759
3783,33.64761
3784,29.900082
3785,24.110481
3786,37.379444
3787,24.110481
3788,27.115131
3789,29.900082
3790,34.098713
3791,36.400997
3792,33.36305
3793,40.792545
3794,24.015938
3795,22.00553
3796,33.044792
3797,24.518528
3798,48.38938
3799,57.72829
3800,24.015938
3801,33.85659
3802,24.467041
3803,34.60529
3804,24.015938
3805,29.900082
3806,20.691
3807,37.88537
3808,24.467041
3809,25.46513
3810,25.466816
3811,20.290483
3812,24.015938
3813,28.543177
3814,41.407333
3815,25.466816
3816,24.015938
3817,39.33968
3818,33.17245
3819,24.015938
3820,45.86106
3821,24.467041
3822,25.466816
3823,25.46513
3824,48.944183
3825,25.466816
3826,20.918468
3827,42.318634
3828,37.68992
3829,23.779469
3830,34.094845
3831,33.64761
3832,24.015938
3833,34.287685
3834,24.015938
3835,57.481438
3836,33.178432
3837,29.643572
3838,34.62333
3839,59.051224
3840,24.467041
3841,24.015938
3842,24.015938
3843,25.466816
3844,36.495907
3845,25.466816
3846,26.596985
3847,24.467041
3848,32.173817
3849,22.659033
3850,33.623554
3851,24.015938
3852,49.930107
3853,33.17245
3854,21.50027
3855,24.015938
3856,31.722713
3857,49.588676
3858,34.154186
3859,46.76167
3860,44.251106
3861,27.177649
3862,33.044792
3863,32.173817
3864,36.341602
3865,31.722713
3866,36.495907
3867,34.094845
3868,26.859715
3869,36.495907
3870,26.859715
3871,26.859715
3872,24.467041
3873,51.972084
3874,33.623554
3875,24.467041
3876,32.173817
3877,24.015938
3878,24.015938
3879,35.815434
3880,21.554422
3881,24.467041
3882,29.93475
3883,24.467041
3884,29.900082
3885,31.896166
3886,20.032085
3887,35.09462
3888,25.466816
3889,24.015938
3890,29.537659
3891,24.467041
3892,29.853498
3893,29.900082
3894,24.015938
3895,27.177649
3896,25.240082
3897,32.363274
3898,44.974255
3899,33.623554
3900,26.859715
3901,31.896166
3902,27.438564
3903,24.015938
3904,24.015938
3905,27.177649
3906,34.62333
3907,33.64761
3908,33.549557
3909,23.81387
3910,32.876488
3911,34.287685
3912,24.015938
3913,30.540947
3914,43.032593
3915,25.466816
3916,36.341602
3917,15.616123
3918,29.900082
3919,29.900082
3920,21.554422
3921,40.266098
3922,32.173817
3923,31.431879
3924,25.240082
3925,27.177649
3926,37.946785
3927,33.991837
3928,19.642445
3929,31.070469
3930,25.466816
3931,34.73879
3932,26.166265
3933,54.980522
3934,25.466816
3935,27.813807
3936,32.675262
3937,24.467041
3938,36.885597
3939,36.585754
3940,42.365463
3941,31.325712
3942,36.59678
3943,32.88276
3944,24.015938
3945,36.92834
3946,33.36305
3947,44.83946
3948,36.92834
3949,27.430819
3950,29.900082
3951,25.466816
3952,24.015938
3953,36.92834
3954,33.64374
3955,44.291485
3956,24.015938
3957,31.912739
3958,30.826952
3959,30.539263
3960,34.094845
3961,21.979464
3962,25.466816
3963,24.015938
3964,33.17359
3965,24.109913
3966,25.466816
3967,44.202675
3968,36.495907
3969,26.859715
3970,33.17245
3971,39.305447
3972,36.346004
3973,39.560543
3974,25.466816
3975,26.859715
3976,36.495907
3977,45.621197
3978,34.094845
3979,29.2612
3980,33.143547
3981,36.926655
3982,29.900082
3983,27.177649
3984,36.50546
3985,39.236126
3986,32.002113
3987,34.476616
3988,24.518528
3989,29.900082
3990,36.956566
3991,25.46513
3992,22.726479
3993,24.015938
3994,34.788765
3995,44.318733
3996,25.466816
3997,33.17245
3998,29.900082
3999,35.605064
4000,30.751713
4001,42.389603
4002,29.900082
4003,33.623554
4004,24.467041
4005,25.996798
4006,31.91217
4007,24.467041
4008,24.467041
4009,34.73879
4010,30.461857
4011,20.691
4012,36.684807
4013,25.466816
4014,33.17245
4015,41.26368
4016,33.044792
4017,39.619507
4018,35.63542
4019,33.288464
4020,24.467041
4021,20.290483
4022,39.483433
4023,26.859715
4024,29.900082
4025,20.691
4026,38.989445
4027,46.734257
4028,37.68992
4029,32.288692
4030,20.290483
4031,43.235275
4032,25.466816
4033,32.699318
4034,45.821568
4035,52.537846
4036,26.859715
4037,25.466816
4038,38.83854
4039,27.177649
4040,33.442802
4041,49.930107
4042,36.94701
4043,30.912964
4044,37.50802
4045,20.691
4046,30.365808
4047,29.194584
4048,34.03439
4049,44.204117
4050,26.859715
4051,25.466816
4052,26.859715
4053,32.524208
4054,32.363274
4055,24.015938
4056,36.92834
4057,44.318733
4058,24.015938
4059,38.283504
4060,36.239643
4061,24.015938
4062,25.466816
4063,36.956566
4064,58.757984
4065,24.015938
4066,29.900082
4067,38.79319
4068,22.275372
4069,25.466816
4070,26.859715
4071,25.466816
4072,25.466816
4073,33.17245
4074,49.090054
4075,25.466816
4076,24.015938
4077,23.518753
4078,24.467041
4079,33.623554
4080,37.379444
4081,24.467041
4082,22.726479
4083,26.12404
4084,30.167526
4085,27.177649
4086,25.466816
4087,28.543177
4088,39.264122
4089,24.015938
4090,24.015938
4091,24.467041
4092,24.467041
4093,39.01505
4094,29.900082
4095,19.334093
4096,25.648697
4097,25.466816
4098,43.98838
4099,31.567371
4100,34.098713
4101,39.060043
4102,36.929546
4103,24.015938
4104,39.667168
4105,24.015938
4106,34.919083
4107,24.467041
4108,39.33968
4109,25.466816
4110,35.605064
4111,24.467041
4112,51.21919
4113,34.287163
4114,30.50547
4115,22.420425
4116,33.266987
4117,29.900082
4118,42.49242
4119,29.900082
4120,24.015938
4121,24.467041
4122,24.467041
4123,33.237843
4124,24.015938
4125,32.876488
4126,33.623554
4127,33.623554
4128,53.96812
4129,29.900082
4130,30.433249
4131,24.467041
4132,30.912964
4133,22.345459
4134,34.49567
4135,24.015938
4136,24.015938
4137,44.769836
4138,24.015938
4139,20.290483
4140,46.868515
4141,24.015938
4142,44.769836
4143,50.001076
4144,36.14567
4145,25.466816
4146,27.438564
4147,33.91858
4148,21.554422
4149,52.579235
4150,25.466816
4151,20.691
4152,24.015938
4153,20.297777
4154,30.052238
4155,35.85319
4156,56.44846
4157,33.17359
4158,21.581701
4159,44.946156
4160,25.46513
4161,24.015938
4162,45.69646
4163,36.43449
4164,29.900082
4165,31.722713
4166,48.547543
4167,24.467041
4168,40.438904
4169,24.467041
4170,34.73879
4171,24.015938
4172,48.744064
4173,24.015938
4174,32.48488
4175,40.794872
4176,25.466816
4177,24.015938
4178,24.015938
4179,31.2751
4180,35.172127
4181,42.41802
4182,40.845985
4183,25.466816
4184,20.093552
4185,24.015938
4186,24.467041
4187,29.900082
4188,33.88628
4189,24.467041
4190,24.467041
4191,32.173817
4192,26.12404
4193,33.623554
4194,24.467041
4195,32.750095
4196,25.466816
4197,38.943615
4198,25.466816
4199,32.173817
4200,29.900082
4201,20.264956
4202,24.467041
4203,31.431879
4204,24.015938
4205,39.07695
4206,24.015938
4207,24.015938
4208,40.411858
4209,36.239643
4210,24.467041
4211,29.706516
4212,33.288464
4213,24.015938
4214,24.467041
4215,23.362766
4216,24.467041
4217,27.353703
4218,24.015938
4219,36.956566
4220,37.956337
4221,50.017914
4222,20.032085
4223,34.098713
4224,36.970474
4225,23.752445
4226,24.467041
4227,24.467041
4228,25.466816
4229,30.912964
4230,53.950397
4231,29.900082
4232,24.467041
4233,29.900082
4234,44.318733
4235,33.623554
4236,20.691
4237,41.390923
4238,42.789143
4239,42.624714
4240,25.723528
4241,45.705128
4242,26.859715
4243,25.466816
4244,24.467041
4245,29.900082
4246,24.467041
4247,34.30376
4248,33.623554
4249,23.067646
4250,29.446993
4251,29.900082
4252,24.015938
4253,27.177649
4254,25.466816
4255,44.053127
4256,46.909603
4257,24.015938
4258,20.290483
4259,27.177649
4260,49.512154
4261,36.07619
4262,22.00553
4263,36.956566
4264,29.85221
4265,22.00553
4266,39.681725
4267,25.466816
4268,29.706516
4269,27.177649
4270,39.47071
4271,53.156532
4272,33.623554
4273,30.461857
4274,33.623554
4275,24.015938
4276,18.620005
4277,55.007492
4278,28.085627
4279,33.45299
4280,32.86673
4281,24.110481
4282,31.681118
4283,36.346004
4284,24.015938
4285,35.59066
4286,25.466816
4287,45.366005
4288,20.691
4289,36.495907
4290,36.92834
4291,24.015938
4292,31.325712
4293,29.900082
4294,33.64761
4295,30.461857
4296,29.900082
4297,21.041847
4298,20.032085
4299,26.859715
4300,31.912739
4301,35.59066
4302,27.353703
4303,29.900082
4304,33.17245
4305,24.467041
4306,36.638645
4307,21.554422
4308,25.46513
4309,24.398197
4310,31.431879
4311,43.206432
4312,42.02981
4313,24.015938
4314,39.456432
4315,44.303543
4316,67.97967
4317,24.015938
4318,35.098488
4319,26.596985
4320,34.59933
4321,33.178432
4322,24.015938
4323,21.430338
4324,34.287163
4325,31.837587
4326,24.015938
4327,24.467041
4328,24.015938
4329,44.769836
4330,24.015938
4331,26.859715
4332,39.33968
4333,24.015938
4334,24.015938
4335,46.753056
4336,24.110481
4337,32.173817
4338,20.691
4339,26.381575
4340,33.623554
4341,24.467041
4342,29.900082
4343,25.466816
4344,29.706516
4345,39.618366
4346,24.467041
4347,24.015938
4348,20.691
4349,48.08913
4350,24.467041
4351,34.476616
4352,41.103195
4353,20.691
4354,33.347046
4355,24.467041
4356,36.14567
4357,39.667168
4358,23.61026
4359,44.041893
4360,45.367573
4361,34.287163
4362,22.00553
4363,25.50281
4364,22.161848
4365,26.12404
4366,25.466816
4367,24.015938
4368,29.706516
4369,48.53962
4370,21.430338
4371,22.726479
4372,52.047913
4373,32.34727
4374,36.50546
4375,32.34727
4376,38.809193
4377,35.738564
4378,36.926655
4379,39.349236
4380,24.015938
4381,29.900082
4382,26.859715
4383,29.900082
4384,38.495224
4385,24.467041
4386,39.23494
4387,31.07333
4388,24.467041
4389,31.896166
4390,24.015938
4391,29.900082
4392,22.659033
4393,45.78916
4394,26.859715
4395,35.605064
4396,36.94701
4397,24.015938
4398,24.015938
4399,29.900082
4400,23.726252
4401,35.605064
4402,31.91217
4403,23.067646
4404,26.859715
4405,24.109913
4406,29.900082
4407,24.015938
4408,24.015938
4409,22.162027
4410,50.81137
4411,34.094845
4412,25.466816
4413,24.015938
4414,42.626743
4415,35.077583
4416,24.015938
4417,36.265198
4418,24.015938
4419,24.467041
4420,35.23987
4421,30.461857
4422,40.826935
4423,26.859715
4424,44.769836
4425,25.466816
4426,24.015938
4427,24.015938
4428,24.015938
4429,34.287163
4430,43.071217
4431,26.859715
4432,39.086506
4433,23.067646
4434,20.691
4435,27.804808
4436,42.02981
4437,33.88628
4438,46.944668
4439,24.467041
4440,25.466816
4441,41.0436
4442,24.015938
4443,29.446993
4444,42.87688
4445,30.559532
4446,25.466816
4447,32.933685
4448,21.554422
4449,22.00553
4450,25.466816
4451,37.614582
4452,35.59066
4453,19.813848
4454,41.273224
4455,30.982122
4456,33.17245
4457,42.877766
4458,47.695137
4459,29.900082
4460,45.62932
4461,26.859715
4462,24.015938
4463,35.09462
4464,34.62333
4465,24.015938
4466,25.466816
4467,36.461613
4468,24.467041
4469,39.46229
4470,43.486332
4471,39.5962
4472,20.032085
4473,24.061365
4474,31.78716
4475,19.334093
4476,37.68992
4477,44.318733
4478,29.669928
4479,42.318634
4480,29.900082
4481,54.789997
4482,36.520973
4483,36.92834
4484,24.109913
4485,26.596985
4486,34.42408
4487,34.49567
4488,45.58272
4489,31.722713
4490,31.815544
4491,33.91931
4492,26.068388
4493,57.073116
4494,25.466816
4495,20.032085
4496,29.900082
4497,33.17359
4498,27.177649
4499,30.93179
4500,33.64374
4501,22.275372
4502,29.900082
4503,25.466816
4504,24.467041
4505,17.42413
4506,35.66068
4507,32.363274
4508,24.015938
4509,24.015938
4510,33.64374
4511,29.900082
4512,24.467041
4513,24.467041
4514,24.467041
4515,38.331104
4516,24.015938
4517,24.467041
4518,20.032085
4519,36.527298
4520,34.287163
4521,30.539263
4522,29.767384
4523,32.529377
4524,42.87688
4525,36.13647
4526,24.467041
4527,31.524433
4528,27.738863
4529,33.623554
4530,24.467041
4531,24.015938
4532,24.015938
4533,44.75995
4534,25.466816
4535,29.900082
4536,29.551556
4537,30.861963
4538,36.2333
4539,25.466816
4540,24.467041
4541,20.691
4542,27.137568
4543,24.015938
4544,23.067646
4545,24.015938
4546,25.466816
4547,34.098713
4548,25.466816
4549,27.177649
4550,49.417854
4551,45.515034
4552,26.859715
4553,30.982122
4554,24.110481
4555,24.467041
4556,30.462505
4557,26.596985
4558,24.467041
4559,24.015938
4560,43.28876
4561,31.722713
4562,24.015938
4563,34.62333
4564,33.64374
4565,34.592712
4566,24.015938
4567,25.46513
4568,34.476616
4569,25.466816
4570,24.015938
4571,24.015938
4572,24.467041
4573,20.290483
4574,40.422306
4575,25.107914
4576,25.107914
4577,31.722713
4578,33.237843
4579,39.798344
4580,24.015938
4581,24.467041
4582,25.466816
4583,22.041618
4584,33.36305
4585,41.914356
4586,24.467041
4587,33.207706
4588,24.015938
4589,24.467041
4590,37.938892
4591,24.015938
4592,24.015938
4593,24.467041
4594,24.467041
4595,14.49168
4596,31.722713
4597,28.804583
4598,24.015938
4599,24.015938
4600,31.722713
4601,36.14567
4602,24.015938
4603,22.726479
4604,24.015938
4605,26.596985
4606,24.467041
4607,24.467041
4608,22.659033
4609,30.816916
4610,44.75995
4611,25.466816
4612,40.650135
4613,45.985004
4614,24.467041
4615,24.467041
4616,24.015938
4617,34.62333
4618,24.467041
4619,24.467041
4620,48.761024
4621,29.900082
4622,24.015938
4623,36.956566
4624,31.135918
4625,33.347046
4626,33.17245
4627,41.592804
4628,24.109913
4629,35.09462
4630,25.466816
4631,24.015938
4632,37.13146
4633,38.232357
4634,21.554422
4635,24.015938
4636,26.802607
4637,24.467041
4638,25.466816
4639,29.900082
4640,22.005861
4641,21.554422
4642,29.900082
4643,36.50546
4644,32.01167
4645,30.5564
4646,29.900082
4647,21.554422
4648,29.900082
4649,25.466816
4650,24.467041
4651,45.663105
4652,24.467041
4653,24.467041
4654,26.859715
4655,25.466816
4656,31.07333
4657,33.17359
4658,33.17245
4659,32.876488
4660,34.098713
4661,23.726252
4662,23.110138
4663,25.466816
4664,24.467041
4665,31.07333
4666,33.17245
4667,42.318634
4668,22.726479
4669,37.59655
4670,30.796227
4671,25.466816
4672,26.771965
4673,40.750164
4674,24.015938
4675,24.015938
4676,24.467041
4677,46.026066
4678,24.015938
4679,36.885597
4680,20.691
4681,25.466816
4682,26.859715
4683,24.467041
4684,20.691
4685,32.363274
4686,24.015938
4687,24.015938
4688,33.51435
4689,25.466816
4690,24.015938
4691,23.110138
4692,35.49482
4693,31.381477
4694,35.09462
4695,34.094845
4696,41.407333
4697,34.28522
4698,24.467041
4699,39.816734
4700,37.82402
4701,37.956337
4702,25.466816
4703,24.467041
4704,35.601143
4705,29.84509
4706,33.528324
4707,25.466816
4708,34.287163
4709,23.752445
4710,24.467041
4711,24.015938
4712,41.407333
4713,41.14582
4714,24.015938
4715,39.271854
4716,42.75283
4717,24.015938
4718,29.901758
4719,29.900082
4720,27.177649
4721,25.466816
4722,20.032085
4723,25.466816
4724,29.84751
4725,23.518753
4726,34.49567
4727,55.140636
4728,24.467041
4729,31.325712
4730,22.753578
4731,24.110481
4732,46.885796
4733,47.291477
4734,24.467041
4735,24.015938
4736,42.365463
4737,22.726479
4738,24.015938
4739,22.00553
4740,31.722713
4741,23.110138
4742,40.61431
4743,41.24922
4744,22.00553
4745,25.466816
4746,25.466816
4747,34.287685
4748,20.290483
4749,24.467041
4750,24.015938
4751,51.478962
4752,24.015938
4753,42.3344
4754,34.60529
4755,25.466816
4756,25.466816
4757,43.584183
4758,36.956566
4759,25.466816
4760,29.853498
4761,26.474882
4762,46.303604
4763,36.14567
4764,24.467041
4765,24.015938
4766,24.015938
4767,24.65681
4768,24.467041
4769,33.272972
4770,38.960983
4771,25.466816
4772,24.015938
4773,29.900082
4774,21.554422
4775,24.015938
4776,25.466816
4777,24.467041
4778,21.554422
4779,33.741585
4780,24.015938
4781,44.769836
4782,37.59655
4783,24.467041
4784,42.02981
4785,32.363274
4786,24.015938
4787,46.470776
4788,36.495907
4789,51.486973
4790,25.466816
4791,52.271652
4792,42.318634
4793,56.240875
4794,40.756714
4795,32.88276
4796,22.659033
4797,58.5442
4798,24.015938
4799,31.198126
4800,38.720387
4801,31.837587
4802,29.937235
4803,39.219795
4804,21.554422
4805,31.837587
4806,24.015938
4807,26.596985
4808,33.64761
4809,20.691
4810,22.659033
4811,29.900082
4812,33.36305
4813,44.318733
4814,22.162027
4815,25.466816
4816,26.859715
4817,30.379744
4818,35.09462
4819,32.524208
4820,24.467041
4821,24.467041
4822,36.595306
4823,26.859715
4824,25.466816
4825,42.58366
4826,24.467041
4827,24.453564
4828,34.62333
4829,27.177649
4830,32.772755
4831,30.50134
4832,37.946785
4833,42.02981
4834,24.015938
4835,30.465763
4836,25.466816
4837,35.36305
4838,40.24945
4839,25.466816
4840,24.467041
4841,25.466816
4842,35.617973
4843,35.04185
4844,26.596985
4845,24.467041
4846,33.17245
4847,23.898605
4848,34.094845
4849,34.62333
4850,24.015938
4851,27.177649
4852,37.63118
4853,33.17245
4854,26.859715
4855,26.859715
4856,33.64374
4857,24.467041
4858,40.232853
4859,36.926655
4860,40.872707
4861,46.938503
4862,27.177649
4863,25.466816
4864,35.057873
4865,29.84751
4866,37.59655
4867,24.467041
4868,71.78262
4869,26.859715
4870,29.900082
4871,30.365808
4872,47.12902
4873,24.467041
4874,33.623554
4875,30.499283
4876,35.42385
4877,24.015938
4878,24.467041
4879,31.55009
4880,24.467041
4881,25.466816
4882,34.204212
4883,24.467041
4884,30.097017
4885,41.633358
4886,37.946785
4887,29.900082
4888,31.83826
4889,37.79353
4890,32.363274
4891,24.015938
4892,36.741627
4893,25.466816
4894,24.015938
4895,38.534927
4896,45.36393
4897,33.347046
4898,31.953077
4899,32.173817
4900,20.032085
4901,26.596985
4902,24.467041
4903,24.467041
4904,24.467041
4905,24.015938
4906,25.466816
4907,27.177649
4908,34.154186
4909,20.59074
4910,29.900082
4911,44.769836
4912,33.424145
4913,30.912964
4914,24.015938
4915,27.177649
4916,31.91217
4917,27.347874
4918,29.900082
4919,24.110481
4920,24.467041
4921,24.467041
4922,30.912964
4923,29.900082
4924,25.466816
4925,26.496834
4926,39.33968
4927,28.543177
4928,25.466816
4929,31.912739
4930,24.015938
4931,29.900082
4932,37.674755
4933,30.428173
4934,26.596985
4935,26.596985
4936,25.466816
4937,25.466816
4938,24.467041
4939,23.110138
4940,29.900082
4941,23.518753
4942,24.015938
4943,24.467041
4944,41.43868
4945,32.53771
4946,25.466816
4947,27.177649
4948,24.467041
4949,36.59678
4950,24.015938
4951,70.50557
4952,24.467041
4953,24.467041
4954,36.14567
4955,36.495907
4956,36.956566
4957,33.17245
4958,24.467041
4959,24.467041
4960,20.032085
4961,24.015938
4962,23.110138
4963,30.912964
4964,30.912964
4965,24.015938
4966,23.0053
4967,24.015938
4968,25.466816
4969,25.466816
4970,37.379444
4971,24.015938
4972,25.466816
4973,39.798344
4974,23.0053
4975,27.24838
4976,34.094845
4977,34.475197
4978,70.36898
4979,33.623554
4980,50.086067
4981,36.43449
4982,25.466816
4983,16.973022
4984,24.015938
4985,36.956566
4986,30.912964
4987,34.62333
4988,37.000515
4989,24.467041
4990,24.015938
4991,24.467041
4992,21.554422
4993,21.554422
4994,24.467041
4995,24.015938
4996,25.466816
4997,24.109913
4998,26.596985
4999,24.015938
5000,33.623554
5001,48.761024
5002,34.098713
5003,33.623554
5004,24.467041
5005,36.495907
5006,36.84586
5007,34.094845
5008,33.88628
5009,39.934536
5010,24.015938
5011,24.467041
5012,58.5442
5013,34.287163
5014,46.791744
5015,24.015938
5016,32.876488
5017,55.688198
5018,30.15762
5019,24.467041
5020,20.297777
5021,38.989445
5022,51.646107
5023,24.015938
5024,33.64761
5025,24.015938
5026,40.109604
5027,36.50546
5028,27.177649
5029,36.956566
5030,25.466816
5031,29.824219
5032,31.052013
5033,25.466816
5034,24.467041
5035,23.401604
5036,41.316498
5037,25.466816
5038,41.023144
5039,24.467041
5040,34.60529
5041,29.900082
5042,25.466816
5043,23.518753
5044,26.859715
5045,24.015938
5046,25.466816
5047,25.466816
5048,36.495907
5049,28.597918
5050,29.900082
5051,24.015938
5052,37.504864
5053,33.623554
5054,27.738863
5055,48.04655
5056,24.015938
5057,27.177649
5058,24.015938
5059,26.596985
5060,26.172142
5061,24.467041
5062,25.466816
5063,25.466816
5064,23.0053
5065,35.485268
5066,40.341526
5067,31.896166
5068,25.466816
5069,36.14567
5070,36.14567
5071,43.394344
5072,24.467041
5073,23.518753
5074,35.09462
5075,40.05074
5076,54.789997
5077,24.015938
5078,24.015938
5079,24.467041
5080,44.677288
5081,36.926655
5082,23.518753
5083,37.000515
5084,24.015938
5085,37.956337
5086,23.067646
5087,34.30376
5088,33.266987
5089,24.015938
5090,20.032085
5091,25.820745
5092,25.466816
5093,24.467041
5094,25.466816
5095,33.623554
5096,24.65681
5097,46.89854
5098,24.015938
5099,47.908943
5100,20.691
5101,24.015938
5102,24.015938
5103,34.73879
5104,30.461857
5105,24.467041
5106,33.88628
5107,24.467041
5108,44.36114
5109,24.015938
5110,30.885527
5111,30.461857
5112,37.808075
5113,30.912964
5114,26.859715
5115,31.816689
5116,26.12404
5117,24.015938
5118,37.687164
5119,28.543177
5120,44.769836
5121,24.467041
5122,25.466816
5123,32.173817
5124,41.24922
5125,20.691
5126,27.738863
5127,25.466816
5128,20.032085
5129,34.773693
5130,42.063892
5131,51.247234
5132,25.466816
5133,31.189684
5134,33.154984
5135,40.315086
5136,23.796339
5137,39.618366
5138,18.675179
5139,54.59923
5140,26.859715
5141,24.467041
5142,29.85221
5143,36.495907
5144,32.173817
5145,24.015938
5146,24.467041
5147,24.015938
5148,24.467041
5149,16.024734
5150,31.157394
5151,42.87688
5152,33.17245
5153,24.015938
5154,25.466816
5155,47.49864
5156,24.015938
5157,33.623554
5158,25.466816
5159,36.495907
5160,20.032085
5161,24.015938
5162,34.927696
5163,32.524208
5164,22.659033
5165,20.691
5166,24.015938
5167,31.722713
5168,27.177649
5169,24.015938
5170,43.98838
5171,34.287163
5172,39.808964
5173,24.467041
5174,25.466816
5175,37.68992
5176,33.17245
5177,41.407333
5178,27.438564
5179,21.840103
5180,34.184784
5181,24.015938
5182,36.50546
5183,24.467041
5184,36.495907
5185,36.524338
5186,35.814495
5187,22.37399
5188,25.466816
5189,20.691
5190,37.53155
5191,21.554422
5192,20.691
5193,44.769836
5194,27.177649
5195,44.653778
5196,19.638863
5197,25.46513
5198,24.467041
5199,24.015938
5200,20.290483
5201,39.667168
5202,24.467041
5203,36.59678
5204,33.044792
5205,20.691
5206,26.859715
5207,44.318733
5208,37.481636
5209,24.015938
5210,36.926655
5211,33.17245
5212,36.59678
5213,40.01165
5214,43.977406
5215,24.467041
5216,20.691
5217,24.467041
5218,25.466816
5219,24.015938
5220,21.431126
5221,33.972973
5222,31.91217
5223,29.900082
5224,37.59655
5225,33.468204
5226,42.380047
5227,46.146595
5228,24.467041
5229,24.015938
5230,25.466816
5231,25.466816
5232,24.467041
5233,27.748386
5234,25.466816
5235,24.015938
5236,26.859715
5237,36.346004
5238,24.015938
5239,41.69863
5240,32.45322
5241,49.256584
5242,32.173817
5243,24.467041
5244,42.380047
5245,37.88537
5246,24.467041
5247,34.098713
5248,24.015938
5249,25.466816
5250,24.109913
5251,28.371187
5252,36.956566
5253,31.722713
5254,36.40716
5255,51.490105
5256,24.518528
5257,29.900082
5258,24.015938
5259,36.59678
5260,34.62333
5261,34.719288
5262,45.76961
5263,36.341602
5264,24.015938
5265,24.015938
5266,51.72822
5267,41.899044
5268,22.726479
5269,20.691
5270,24.015938
5271,39.5962
5272,26.859715
5273,33.623554
5274,33.044792
5275,35.59066
5276,17.42413
5277,24.015938
5278,21.554422
5279,25.466816
5280,24.467041
5281,26.596985
5282,29.84751
5283,41.24922
5284,37.946785
5285,16.973022
5286,34.094845
5287,31.878796
5288,24.015938
5289,24.015938
5290,20.691
5291,36.14567
5292,36.94701
5293,25.46513
5294,36.956566
5295,37.82402
5296,45.362843
5297,22.726479
5298,24.467041
5299,26.859715
5300,37.430927
5301,32.173817
5302,33.480602
5303,27.177649
5304,24.467041
5305,29.900082
5306,29.900082
5307,34.098713
5308,26.596985
5309,24.467041
5310,40.79582
5311,39.015537
5312,34.094845
5313,24.467041
5314,42.869984
5315,27.738863
5316,26.596985
5317,24.467041
5318,32.173817
5319,33.64374
5320,28.804583
5321,44.534126
5322,24.467041
5323,37.88537
5324,24.467041
5325,24.015938
5326,24.467041
5327,29.900082
5328,34.287163
5329,24.015938
5330,34.629314
5331,24.015938
5332,18.675179
5333,32.533737
5334,24.467041
5335,36.885597
5336,24.015938
5337,24.015938
5338,29.900082
5339,27.738863
5340,24.015938
5341,24.467041
5342,36.59678
5343,24.467041
5344,36.400997
5345,24.015938
5346,24.015938
5347,33.314957
5348,36.926655
5349,50.086067
5350,29.900082
5351,20.691
5352,25.466816
5353,24.015938
5354,30.81737
5355,27.177649
5356,24.467041
5357,47.989067
5358,23.110138
5359,30.461082
5360,23.726252
5361,44.318733
5362,24.467041
5363,25.466816
5364,24.467041
5365,20.290483
5366,32.173817
5367,26.596985
5368,25.466816
5369,33.623554
5370,24.015938
5371,36.956566
5372,51.398335
5373,24.015938
5374,25.466816
5375,24.015938
5376,20.691
5377,24.467041
5378,33.623554
5379,24.110481
5380,26.596985
5381,27.177649
